date,equity
2024-11-30,3959.963606373179
2024-12-01,3968.007706846622
2024-12-02,3978.452755883541
2024-12-03,3994.322766393772
2024-12-04,4008.2690576100135
2024-12-05,4000.394311728515
2024-12-06,3993.1038960250066
2024-12-07,4009.5426378124976
2024-12-08,4019.5535814897203
2024-12-09,4032.698746968916
2024-12-10,4047.507413782247
2024-12-11,4040.9527550207804
2024-12-12,4061.5200166504624
2024-12-13,4065.4370475922683
2024-12-14,4079.35974789067
2024-12-15,4081.5989234639555
2024-12-16,4085.0825754709326
2024-12-17,4088.7337335015886
2024-12-18,4105.030263937256
2024-12-19,4122.976825503039
2024-12-20,4139.511374667385
2024-12-21,4144.515358492703
2024-12-22,4158.873401415533
2024-12-23,4175.469836186586
2024-12-24,4180.264496410716
2024-12-25,4194.614930791989
2024-12-26,4223.5161409806
2024-12-27,4216.087266131639
2024-12-28,4218.286235525699
2024-12-29,4211.7270429354185
2024-12-30,4204.385171994975
2024-12-31,4222.733772751021
2025-01-01,4214.544972074364
2025-01-02,4207.470130778949
2025-01-03,4222.367321237581
2025-01-04,4234.194626405041
2025-01-05,4243.309211479899
2025-01-06,4236.565638867138
2025-01-07,4252.232814363582
2025-01-08,4256.502581139405
2025-01-09,4291.084668769572
2025-01-10,4310.031844452595
2025-01-11,4311.504295204723
2025-01-12,4305.218171613218
2025-01-13,4298.048157029609
2025-01-14,4288.799264666748
2025-01-15,4292.540093684555
2025-01-16,4308.550715356518
2025-01-17,4313.002285108985
2025-01-18,4328.638544308341
2025-01-19,4343.570069155144
2025-01-20,4336.122010244708
2025-01-21,4342.1447702464975
2025-01-22,4361.591822252399
2025-01-23,4398.099927823712
2025-01-24,4414.095604862455
2025-01-25,4429.482660305501
2025-01-26,4423.039743327177
2025-01-27,4415.999088460816
2025-01-28,4434.260030189919
2025-01-29,4449.5331660458805
2025-01-30,4465.651103542746
2025-01-31,4469.092082580113
2025-02-01,4484.802239841952
2025-02-02,4497.263598087352
2025-02-03,4517.413551998909
2025-02-04,4538.770294180258
2025-02-05,4559.305336693094
2025-02-06,4565.457522562927
2025-02-07,4583.977345295097
2025-02-08,4602.730282490722
2025-02-09,4604.493586943736
2025-02-10,4608.079896177972
2025-02-11,4621.428349960668
2025-02-12,4637.348117518878
2025-02-13,4628.076528281119
2025-02-14,4642.412956313671
2025-02-15,4651.957081654122
2025-02-16,4658.539552312579
2025-02-17,4669.469275592048
2025-02-18,4683.449481579685
2025-02-19,4699.9549529868045
2025-02-20,4692.875217674356
2025-02-21,4685.47188534256
2025-02-22,4693.784492919831
2025-02-23,4701.230263273156
2025-02-24,4711.2128968131465
2025-02-25,4730.786618348013
2025-02-26,4752.527236111075
2025-02-27,4744.120171759122
2025-02-28,4735.202422382897
2025-03-01,4738.301028204151
2025-03-02,4752.113841823653
2025-03-03,4771.507924972439
2025-03-04,4761.364017575716
2025-03-05,4752.375275751629
2025-03-06,4760.599060387081
2025-03-07,4767.304199457686
2025-03-08,4758.685402692773
2025-03-09,4751.17628376459
2025-03-10,4758.5269864018
2025-03-11,4765.016181110571
2025-03-12,4754.49973031004
2025-03-13,4744.65916769725
2025-03-14,4765.116862587346
2025-03-15,4756.358495873762
2025-03-16,4757.371236029722
2025-03-17,4748.389743112231
2025-03-18,4739.652915750296
2025-03-19,4756.093816889539
2025-03-20,4737.8793749678325
2025-03-21,4729.288794985867
2025-03-22,4722.051230748196
2025-03-23,4728.276618492753
2025-03-24,4730.905265057242
2025-03-25,4722.5736030229
2025-03-26,4726.008395697196
2025-03-27,4717.663798775262
2025-03-28,4709.683262198548
2025-03-29,4701.8588203924355
2025-03-30,4694.320135191908
2025-03-31,4698.137275548342
2025-04-01,4715.977191378834
2025-04-02,4719.867492323741
2025-04-03,4713.143705481974
2025-04-04,4704.220915300084
2025-04-05,4694.768248876014
2025-04-06,4697.0315563336435
2025-04-07,4702.678251188577
2025-04-08,4693.722483026599
2025-04-09,4683.63016623624
2025-04-10,4674.133682572347
2025-04-11,4679.7882112594
2025-04-12,4697.253908408881
2025-04-13,4713.014101136647
2025-04-14,4703.474603029106
2025-04-15,4707.908935573233
2025-04-16,4711.3889919611765
2025-04-17,4714.2702225634075
2025-04-18,4717.039903208214
2025-04-19,4711.358887596281
2025-04-20,4720.747899332719
2025-04-21,4723.801405945918
2025-04-22,4741.704697526423
2025-04-23,4731.786612318854
2025-04-24,4735.920807306715
2025-04-25,4728.135841905906
2025-04-26,4744.537431215131
2025-04-27,4754.8419236444315
2025-04-28,4756.464457298654
2025-04-29,4772.290417498684
2025-04-30,4786.297062867701
2025-05-01,4791.690241131269
2025-05-02,4806.220700959
2025-05-03,4819.423302811517
2025-05-04,4827.588320726838
2025-05-05,4829.828281114164
2025-05-06,4832.986711128314
2025-05-07,4848.807080921261
2025-05-08,4840.48801775384
2025-05-09,4845.089551358733
2025-05-10,4848.210301238738
2025-05-11,4861.673696426885
2025-05-12,4875.984733814233
2025-05-13,4893.930288484766
2025-05-14,4896.954752578736
2025-05-15,4915.284535591162
2025-05-16,4932.559401971326
2025-05-17,4924.8854916664195
2025-05-18,4917.887138919762
2025-05-19,4937.034287363782
2025-05-20,4953.563346072265
2025-05-21,4971.739808755149
2025-05-22,4994.268540022778
2025-05-23,4997.540581534174
2025-05-24,5001.118316771878
2025-05-25,5013.767923374319
2025-05-26,5028.168708927249
2025-05-27,5030.978616200678
2025-05-28,5046.519364773347
2025-05-29,5075.438822006452
2025-05-30,5092.8548023548865
2025-05-31,5108.191607809877
2025-06-01,5109.554989301123
2025-06-02,5121.509825947313
2025-06-03,5136.074349681859
2025-06-04,5150.67222089062
2025-06-05,5163.271918620421
2025-06-06,5153.455891678002
2025-06-07,5145.400659099739
2025-06-08,5155.103827883583
2025-06-09,5156.646490326598
2025-06-10,5171.969583859035
2025-06-11,5187.78194316637
2025-06-12,5205.129802511867
2025-06-13,5209.596406256235
2025-06-14,5224.242670503912
2025-06-15,5235.257590511332
2025-06-16,5237.18631125056
2025-06-17,5253.385003549978
2025-06-18,5269.379169296216
2025-06-19,5285.757438383805
2025-06-20,5297.637962937028
2025-06-21,5308.50978541927
2025-06-22,5325.057014193044
2025-06-23,5343.138842799974
2025-06-24,5362.0887486736665
2025-06-25,5353.787066325638
2025-06-26,5360.432098002406
2025-06-27,5352.502095718607
2025-06-28,5361.154167066361
2025-06-29,5360.85700133764
2025-06-30,5371.942880678551
2025-07-01,5384.709526767602
2025-07-02,5376.679626162761
2025-07-03,5379.433775807864
2025-07-04,5393.040139258902
2025-07-05,5403.374557460325
2025-07-06,5407.195394200877
2025-07-07,5409.453039052616
2025-07-08,5411.414845033157
2025-07-09,5422.207382324052
2025-07-10,5431.244895260396
2025-07-11,5422.168086919295
2025-07-12,5434.506569277522
2025-07-13,5427.373663545449
2025-07-14,5419.389373728256
2025-07-15,5435.309419183299
2025-07-16,5440.210916463874
2025-07-17,5456.995931809141
2025-07-18,5474.150182378546
2025-07-19,5487.659059386012
2025-07-20,5480.450825692955
2025-07-21,5482.989790234421
2025-07-22,5499.594283949497
2025-07-23,5515.519386524296
2025-07-24,5545.726289638491
2025-07-25,5559.497393632825
2025-07-26,5552.319253369969
2025-07-27,5552.48290441994
2025-07-28,5563.535475098894
2025-07-29,5566.1249115847895
2025-07-30,5579.332091322369
2025-07-31,5594.024630075482
2025-08-01,5610.110930840091
2025-08-02,5627.289721350965
2025-08-03,5619.175394024546
2025-08-04,5629.800361946112
2025-08-05,5641.717326859159
2025-08-06,5645.017478446229
2025-08-07,5659.763775633672
2025-08-08,5673.1665479057565
2025-08-09,5665.779416899385
2025-08-10,5658.8758412638745
2025-08-11,5651.420861698927
2025-08-12,5667.098400776607
2025-08-13,5681.681331035446
2025-08-14,5699.06271996735
2025-08-15,5716.6026544932465
2025-08-16,5731.003944024568
2025-08-17,5724.996053997068
2025-08-18,5735.724935610804
2025-08-19,5750.146200735481
2025-08-20,5764.88593514171
2025-08-21,5783.951388135261
2025-08-22,5798.190446065183
2025-08-23,5815.733517333115
2025-08-24,5808.630766878321
2025-08-25,5813.040687492642
2025-08-26,5830.732026479843
2025-08-27,5846.69320301282
2025-08-28,5837.81203198253
2025-08-29,5851.714156842911
2025-08-30,5865.795264235672
2025-08-31,5874.932269918654
2025-09-01,5885.744661711562
2025-09-02,5877.042226757385
2025-09-03,5893.861076308232
2025-09-04,5900.616354077244
2025-09-05,5892.1607122366695
2025-09-06,5906.289886082448
2025-09-07,5899.5120236757975
2025-09-08,5900.397692209409
2025-09-09,5902.3822010889635
2025-09-10,5894.370394450576
2025-09-11,5886.610422349511
2025-09-12,5900.769107388223
2025-09-13,5912.437538934274
2025-09-14,5905.36981184733
2025-09-15,5906.862764514869
2025-09-16,5899.192017937444
2025-09-17,5911.071801755718
2025-09-18,5917.827536123789
2025-09-19,5928.522942648449
2025-09-20,5929.85115794755
2025-09-21,5923.897802121541
2025-09-22,5932.764902399623
2025-09-23,5945.187136548171
2025-09-24,5957.485593375273
2025-09-25,5959.812264867388
2025-09-26,5977.44464605487
2025-09-27,5990.293071184714
2025-09-28,5994.9027031118985
2025-09-29,5996.56009284509
2025-09-30,6010.112713366655
2025-10-01,6002.065768171361
2025-10-02,6004.4901397345475
2025-10-03,6019.158959094665
2025-10-04,6033.934458976949
2025-10-05,6042.77889068805
2025-10-06,6055.933910796678
2025-10-07,6070.76295942446
2025-10-08,6088.367695195892
2025-10-09,6103.712758613263
2025-10-10,6120.67097187333
2025-10-11,6106.773610066011
2025-10-12,6097.888979299769
2025-10-13,6112.405741351052
2025-10-14,6129.066684163587
2025-10-15,6143.481692297106
2025-10-16,6176.887820598683
2025-10-17,6192.56753041847
2025-10-18,6208.372991564847
2025-10-19,6218.87986981089
2025-10-20,6210.47446909599
2025-10-21,6226.3812430460675
2025-10-22,6244.933670540365
2025-10-23,6259.9407637407085
2025-10-24,6250.804480485981
2025-10-25,6261.441148434068
2025-10-26,6270.210346918824
2025-10-27,6273.27317712644
2025-10-28,6287.340309509355
2025-10-29,6304.6642956428395
2025-10-30,6335.572685666274
2025-10-31,6350.556925899216
2025-11-01,6364.846877282057
2025-11-02,6373.750360461544
2025-11-03,6387.237354316958
2025-11-04,6403.690657937276
2025-11-05,6408.1679068454105
2025-11-06,6412.434662394256
2025-11-07,6416.656542565507
2025-11-08,6408.88719836849
2025-11-09,6422.361602503606
2025-11-10,6437.451194808614
2025-11-11,6455.545737476142
2025-11-12,6446.224884630449
2025-11-13,6469.994329522441
2025-11-14,6461.433691074408
2025-11-15,6453.536431811054
2025-11-16,6456.397388994624
2025-11-17,6473.620346382727
2025-11-18,6464.995597435106
2025-11-19,6457.028079846631
2025-11-20,6474.625807070141
2025-11-21,6465.282763197331
2025-11-22,6469.6193940252415
2025-11-23,6473.851380776948
2025-11-24,6463.588824749155
2025-11-25,6483.727935726022
2025-11-26,6499.600813388561
2025-11-27,6496.031481551424
2025-11-28,6498.872986588265
2025-11-29,6514.56506756897
2025-11-30,6526.723842069952
2025-12-01,6546.402323032473
2025-12-02,6563.87469642106
2025-12-03,6568.584335098108
2025-12-04,6557.722036866051
2025-12-05,6577.55747692436
2025-12-06,6592.8400269797
2025-12-07,6605.256414910117
2025-12-08,6609.615305204299
2025-12-09,6614.5950721796735
2025-12-10,6604.990792921307
2025-12-11,6598.037025531313
2025-12-12,6602.859829889707
2025-12-13,6617.883941621575
2025-12-14,6628.115501200688
2025-12-15,6646.992168353424
2025-12-16,6650.0548064894665
2025-12-17,6670.978774275304
2025-12-18,6661.812706252292
2025-12-19,6652.513838852201
2025-12-20,6670.902057168162
2025-12-21,6680.692259775905
2025-12-22,6671.227825887163
2025-12-23,6690.706539283079
2025-12-24,6710.5501861360535
2025-12-25,6724.979558336706
2025-12-26,6715.9126520051805
2025-12-27,6724.979988051315
2025-12-28,6732.970401068619
2025-12-29,6734.156964941614
2025-12-30,6750.661273371736
2025-12-31,6767.599787494554
2026-01-01,6782.356147767429
2026-01-02,6793.474008750185
2026-01-03,6814.022248210622
2026-01-04,6815.620804894475
2026-01-05,6818.347744741046
2026-01-06,6837.206817651563
2026-01-07,6859.520382083861
2026-01-08,6869.488911620469
2026-01-09,6887.617255187058
2026-01-10,6890.711820170188
2026-01-11,6882.567684633432
2026-01-12,6873.507373309066
2026-01-13,6863.189685642285
2026-01-14,6885.9125656133
2026-01-15,6907.826579346734
2026-01-16,6926.804963801095
2026-01-17,6942.263859862514
2026-01-18,6949.627536245179
2026-01-19,6966.409125297481
2026-01-20,6980.131487894004
2026-01-21,7002.485499982674
2026-01-22,7002.913718233115
2026-01-23,7021.4928189865595
2026-01-24,7041.967966340504
2026-01-25,7049.382217119098
2026-01-26,7070.291081233073
2026-01-27,7091.1539662679115
2026-01-28,7111.874891648076
2026-01-29,7133.667107798053
2026-01-30,7122.545045983246
2026-01-31,7128.611373619406
2026-02-01,7156.032611156902
2026-02-02,7145.569564718221
2026-02-03,7133.529919584849
2026-02-04,7159.782571126374
2026-02-05,7215.12973847132
2026-02-06,7229.293618735337
2026-02-07,7259.239506890181
2026-02-08,7280.2634812464685
2026-02-09,7270.266098215342
2026-02-10,7259.9427343301595
2026-02-11,7249.959015146528
2026-02-12,7238.961799670408
2026-02-13,7244.44104376995
2026-02-14,7232.3567229090995
2026-02-15,7221.184588649302
2026-02-16,7209.3635151131875
2026-02-17,7196.607054863576
2026-02-18,7184.137075714974
2026-02-19,7177.615578646871
2026-02-20,7165.192650422768
2026-02-21,7170.657076066046
2026-02-22,7160.206252552248
2026-02-23,7166.6357659465975
2026-02-24,7153.552176173702
2026-02-25,7179.457235735076
2026-02-26,7202.667109627102
2026-02-27,7189.953892134659
2026-02-28,7177.7904012731
2026-03-01,7201.114783075825
2026-03-02,7190.295198254449
2026-03-03,7196.5671356316925
2026-03-04,7185.710181112499
2026-03-05,7244.171445518161
2026-03-06,7271.735687707117
2026-03-07,7297.739016577432
2026-03-08,7315.931163458635
2026-03-09,7302.338180300483
2026-03-10,7288.643965804107
2026-03-11,7318.599066420418
2026-03-12,7346.675428286745
2026-03-13,7353.893017742685
2026-03-14,7379.746301180573
2026-03-15,7369.511145690213
2026-03-16,7357.023989391576
2026-03-17,7384.882174878394
2026-03-18,7410.662680424485
2026-03-19,7423.387352832472
2026-03-20,7452.114014558009
2026-03-21,7474.758018314209
2026-03-22,7496.437471257183
2026-03-23,7502.591108911676
2026-03-24,7509.441400453639
2026-03-25,7495.309206243492
2026-03-26,7501.622415144629
2026-03-27,7488.152903462172
2026-03-28,7493.639881055108
2026-03-29,7482.183583830876
2026-03-30,7508.050488917747
2026-03-31,7514.9716429493665
2026-04-01,7522.516443436606
2026-04-02,7574.384644382714
2026-04-03,7598.527961728831
2026-04-04,7588.830458006155
2026-04-05,7602.420347245316
2026-04-06,7589.415181484486
2026-04-07,7614.89773807584
2026-04-08,7622.863963194753
2026-04-09,7649.187843240415
2026-04-10,7679.096792311875
2026-04-11,7703.470101666766
2026-04-12,7725.638806593644
2026-04-13,7747.105279604448
2026-04-14,7732.166476626064
2026-04-15,7761.48379521752
2026-04-16,7793.3512594919985
2026-04-17,7778.613037128592
2026-04-18,7805.490996978831
2026-04-19,7824.555424569619
2026-04-20,7830.677591555984
2026-04-21,7857.359371235768
2026-04-22,7842.79034325016
2026-04-23,7868.1235948646345
2026-04-24,7893.303631676988
2026-04-25,7911.255580173948
2026-04-26,7912.286518281242
2026-04-27,7936.992680387346
2026-04-28,7959.005460298826
2026-04-29,7962.366375916721
2026-04-30,7989.113265893241
